STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system_clock
299.7418340677345,20.364521006473222,399.95171857394496,25.23734542995188,499.99524504083627,29.901947185127877,,,,,,19.504425450812672,12.804429675366197,1000.0319594596792,12804.838898020123,1782277334.276376
299.708688934723,19.68590987554118,399.9976549103161,25.28909000773381,499.975474319835,30.265266849759268,,,,,,19.442593009614324,12.795674674930298,999.9339727662508,12794.829811927559,1782277334.570603
300.36216737187544,19.55795478474363,,,500.09107582959825,29.937624188328286,,,,1013.0898698517958,25.007673227427915,,12.804964204485435,1000.0942505285681,12806.171079130003,1782277334.8760698
300.0303499341123,20.281965122265916,,,499.9651436062891,30.070485608011396,1546.928917557486,39.961363493950905,25.02839161312355,1013.0597920962424,24.940609689536366,19.424559967384184,12.800835920692721,1000.0677313496242,12801.702938585948,1782277335.180413
300.0589830385961,19.861054634822516,399.997369458438,24.820911140666503,499.99073812382267,29.865440091823267,1546.7785749081668,40.03476603676755,24.911682793487888,1013.0966483141547,24.92224590341378,19.54198052459481,12.796511980610427,1000.0718082552775,12797.430875809392,1782277335.483145
300.32492652800477,19.765033493384415,399.90562315332073,24.73204334617928,499.98209637962157,30.0423188188771,1546.8845240157034,39.96895664661433,25.07361096981009,1012.9747767392782,25.08714631352643,19.42353021650953,12.80230502453531,999.9692815491597,12801.911757557771,1782277335.772841
300.16380722714797,19.57765408925317,399.91429851287575,25.204574672295774,499.97934008102146,29.92949076868091,1546.8274486165778,40.00862451939084,24.960188515085033,1013.0739135546391,25.091673836316193,19.534451681862826,,,,1782277336.0795898
299.8856257040798,20.16718438454272,399.92552017600434,24.995302142368676,499.9283895839999,29.790838388158868,1546.9372697406898,39.94297317165848,25.09409260262139,,,19.594172978598554,,,,1782277336.389546
299.82154618532144,20.29109870211607,399.9828915179081,24.906360742284857,500.052933472494,29.65894121409772,1546.7826533344708,40.04986798255913,25.048880193027102,,,19.442821233874962,,,,1782277336.700748
300.1191913515623,19.775973681068066,399.95222045083455,24.653294747967784,500.08591675420496,30.1756847829294,1546.8780303965905,39.920601210357866,24.958497235221763,1012.9642674090892,25.095029227657992,19.435680703250846,12.798991435817214,1000.0442539674273,12799.557841967317,1782277337.0113
300.11978575403,20.106843397219965,399.9767358397659,25.488354209674903,499.9953368403389,30.290631485012092,1546.8658025968884,39.9593890593211,24.928401131842417,1012.9951449089538,25.04377940553065,19.589994197881772,12.800192041844154,999.9750595203407,12799.8727989149,1782277337.324129
300.074322199359,20.248982445718514,399.9244849932358,24.94163648219184,500.04728786913324,29.779512207631086,1546.913561562771,39.949924631030015,25.03257573313842,1012.917006420115,25.07481901762059,19.5948086309695,12.803545722150673,999.9115905628693,12802.4137678801,1782277337.6315231
300.1080226429371,20.429288952076472,,,500.0323373626813,29.703449612303693,1546.8666534266317,39.90783384374011,25.022550411182518,1012.9872163588059,25.078093932196527,19.40201254161606,12.797015574119738,1000.0659796021533,12797.85991611607,1782277337.946497
299.98080555605287,19.90959996083905,,,499.9193739076156,30.182149169150307,1546.8950353972834,40.09323078981105,24.983474203099856,1013.0300290975666,25.04358630015401,19.54273479776098,,,,1782277338.2610009
299.7014847660546,19.645818343616607,,,500.0626156824463,29.746471058228355,1546.890433145428,39.9209564340121,25.053119761636186,1013.0380241223043,25.018885046989,19.419898320838872,,,,1782277338.577557
300.133494060868,20.257798362489815,,,,,1546.9194863766984,39.96766592769724,25.029248524944006,1013.0901781007683,25.038292779271544,19.450819405335523,,,,1782277338.892342
300.1771614287971,19.690138888425384,400.0397728999286,24.653093089486873,,,1546.9376147353285,39.932786461355626,24.95923377672939,1012.946187495272,24.922501336347977,19.40497366965324,12.799077196099274,1000.0628731050012,12799.881913823743,1782277339.209943
300.03560862146696,20.115285243140026,400.03283684641104,24.860171394148743,500.0192776919952,29.695882352167104,1546.8121601383696,40.09502676128166,24.93629525280489,1012.9360067113145,24.907182129394243,19.5696247604972,12.800589500593006,1000.0676432640258,12801.45537424828,1782277339.522327
,,399.9147265464332,25.415673429508267,500.083934754682,29.752546834587648,1546.8657503974118,39.917967979806825,24.98505395582726,1012.902584728555,24.980160401113537,19.59697161748487,12.804377668369243,999.9125274882194,12803.257637292803,1782277339.842399
