STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system clock
300.4118812899918,20.34826920074092,399.99981489465654,24.614535662224583,500.0893546971221,29.72669164866259,399.92680783536747,39.922699390088454,25.015219790466652,1013.0569312588082,25.06912931909838,19.595242642717672,12.799336380509322,999.9664743435951,12798.907274355619,1782094443.0
299.9738084159573,20.205248875714904,399.9888912618036,25.278724903239453,failed,failed,failed,failed,failed,failed,failed,19.454709192910332,failed,failed,failed,1782094443.07
299.7792891765152,19.524787813711544,400.070994325719,24.95668307872231,failed,failed,failed,failed,failed,failed,failed,19.426729925348337,failed,failed,failed,1782094443.14
299.772304862871,19.534743119802435,399.9721886473389,24.579383243553742,500.0031911592888,29.546224572732292,failed,failed,failed,1012.9010029722808,25.022647295036222,19.520415550636496,failed,failed,failed,1782094443.21
300.1410009087501,20.38160500092134,failed,failed,499.9706418009452,29.881014440576156,400.0416945473111,39.90606377802748,24.910845612738484,1013.0652174173398,24.97073155443485,failed,12.804667837471435,1000.040291766671,12805.183760160242,1782094443.27
299.68473238270406,20.046138270754987,failed,failed,499.9988307473997,29.996603881866285,400.06376266826226,39.92172580456112,24.928756302799343,1012.9756121744758,25.0268207249679,failed,12.800179203017494,1000.0721839090232,12801.103169988566,1782094443.35
300.32139519288023,19.67882331569669,399.97228681199647,25.254934562470197,499.9068829669759,29.827108544026576,399.92699586964585,39.990998483529296,25.090374196406284,1012.9375135826193,24.963866161325512,19.502237828865564,12.799769367016623,999.9703253452747,12799.389538280093,1782094443.42
300.4504137910685,20.2568905658433,399.9237748625385,25.166679700781735,500.0510438082815,29.73343858006529,400.0320876829987,40.05499215769947,25.019870736810716,1012.9272807912176,24.937630650990684,19.41581590650158,12.802330444235073,1000.0853550204869,12803.42318741242,1782094443.49
failed,failed,399.98317837005607,24.684872698917772,500.05167731310866,29.568682633159163,435.2033427753208,39.95676625959087,25.045245298787247,1013.0442663524078,25.080215848643178,19.538528121127033,12.803847291319746,2001.5356324516613,25627.35658604616,1782094443.74
failed,failed,400.07640660807755,24.512758031976183,500.0121619634572,30.46620447428015,504.56696809615283,40.0267698122812,24.934697755584686,1012.9242621224323,25.023482193389587,19.495670176671492,12.796892727918245,2001.6044151889098,25614.31698490001,1782094443.81
300.4227552982253,19.717784443070183,failed,failed,499.93755475885257,30.478347652003766,579.0854868985293,39.98200097829825,24.982552492058478,1013.0323399322074,25.03176123892586,19.57615003360503,12.799156801221649,2001.6912403719025,25619.960053151834,1782094443.88
300.3674043153587,19.682197352042508,failed,failed,499.99725293575244,29.980408133637184,654.7455857954632,40.0783799617428,24.90742188133204,1013.0853058670126,25.088260073059637,19.596661421309356,failed,failed,failed,1782094443.96
300.48493504635115,19.881359216621817,400.02449327851195,25.30764131595307,500.0407790843208,30.20727416155567,730.1721580725505,39.90443523480042,24.992780973777126,1012.9295749015437,25.005182439769328,19.474058769362557,failed,failed,failed,1782094444.04
failed,failed,399.9914211251842,24.554620326423535,499.93580520574903,29.96984681963399,796.7517571172092,40.00354016331968,25.05534277737905,1012.981848016434,25.093212655310666,19.403199746915256,failed,failed,failed,1782094444.11
failed,failed,400.02916420367603,24.87864906909966,500.0296610959093,30.23815071301795,877.9003030298471,39.93312660136249,25.024761808623836,1013.0590550619587,24.989120529324595,failed,12.80025143464526,2001.567530048766,25620.567648046086,1782094444.18
300.0344546634449,19.674380541752885,400.0222755260433,24.698946993879627,500.08290406074684,29.536036313496933,952.0888824095276,40.00676032825069,24.920785935089175,1013.0357464682373,24.90816469473883,19.457013563738375,12.802269224124307,2001.5952083064271,25624.960734456054,1782094444.26
300.05774842023874,19.747031681784847,399.9459184049249,25.335874846631366,499.91542578070346,29.88224239021576,failed,failed,failed,1013.0562477160862,24.985412545418644,19.50479324815305,12.803394164787175,2001.6207449280666,25627.539365728968,1782094444.33
299.99745355818953,19.85759270121756,399.9116655401828,25.27666916841121,500.09555182473053,29.529679656117246,failed,failed,failed,1013.0158396075868,25.043847328532653,19.579896757570335,12.79696683376744,2001.5893256969584,25614.272215766912,1782094444.41
failed,failed,400.019581663066,24.99396599032702,failed,failed,failed,failed,failed,1013.0432809246456,24.947402977575095,19.422026691026186,12.803999846015968,2001.5698490992977,25628.100039657613,1782094444.49
failed,failed,399.94100623059745,24.99538081331565,failed,failed,1567.516972468967,39.97182460285867,25.068442538998074,1013.0296568781747,25.083706580834686,19.514128060326463,12.79660460703487,1000.0432679485398,12797.158289864492,1782094444.91
299.76099579427324,20.37566826957692,400.0533733067368,24.734634146274693,499.9087810367139,29.967023063921413,1567.6159258288803,40.013228005677696,25.01605981375562,1013.0248350320634,25.085413315933458,19.58026103766894,12.79544765466443,1000.0669381055285,12796.304157689823,1782094444.99
299.54116946361694,20.437585582265083,400.02695890750397,25.344686122514577,500.0304894772506,29.915629841998904,1567.561075328997,40.05774858256817,25.0520350761054,1013.023696379106,24.953549781110972,19.59149081028286,12.800919915387656,999.9445140851064,12800.209644634671,1782094445.08
failed,failed,400.032736043574,24.808323769808958,500.0754377241822,30.307569955450436,1567.5777280976165,39.95758897342185,24.925385445360646,1013.079670191583,25.042022209803434,19.548160869081862,12.801099784936783,999.9381165118781,12800.307608230294,1782094445.16
failed,failed,400.0515707895196,25.381625610396217,499.99147240183237,29.907836431042867,1567.6032596001533,39.9293762994071,25.006544447212395,failed,failed,19.493492294760987,12.796709131627171,999.9868440504839,12796.540778767863,1782094445.24
300.19652474672455,19.569420819510356,400.04455642233927,25.33796907939828,500.0862243371045,30.07070912559406,1567.5161822827738,40.02470178773402,25.07936509038847,failed,failed,19.41977121892309,12.79591873570993,1000.0838836393017,12796.992103941691,1782094445.33
300.1305101480635,20.252798020528868,400.0322511566933,25.095037829125513,failed,failed,1567.467809616055,40.0131835236589,24.92714113626711,1013.0457213822107,25.04649368224088,19.574513761710897,12.802613121690102,999.914094612497,12801.513308248834,1782094445.42
300.19686010237757,20.199052675980354,399.94409330369604,24.97927308768744,failed,failed,1567.4617867819638,39.993207322007194,25.08944842631437,1013.0374751267526,24.973331174967964,19.411666551060257,failed,failed,failed,1782094445.5
299.68024815043947,20.38591136272088,400.027928778218,25.07046683060844,499.9909077868239,30.15597876304757,1567.5668242747824,39.913212811988615,25.05108577490974,1013.0048427915863,25.016123134075443,19.528274990619266,failed,failed,failed,1782094445.59
299.6385825126899,19.829404498778313,400.0763543535492,25.284854596809453,499.9385685766031,30.384113942072517,1567.5599334570954,39.94731918638423,24.92899013202949,failed,failed,19.470424843158764,failed,failed,failed,1782094445.68
300.42871546822136,19.708777153377465,failed,failed,500.0264062150069,30.18920150633393,1567.5717765410204,39.95371386197572,25.096643809736356,failed,failed,19.424758637951303,12.79749215252527,1000.0568158795182,12798.219253297544,1782094445.77
300.22578709758653,20.221244765313863,failed,failed,500.0192544165202,29.784341660861724,1567.4620438705658,40.02240998728819,25.04086836976262,1013.0407619462437,24.97031140688219,19.583268181011384,12.79633622402283,999.9219314784822,12795.337232972975,1782094445.86
299.9102056194203,19.520500430090227,399.97153829497125,25.15252239307305,500.0325619348646,30.112536104632277,1567.5846546690327,40.084304863951246,24.952929638261374,1012.9149982149593,24.916065321414198,19.45122719145256,12.803976177686728,1000.0865999920123,12805.085001921441,1782094445.95
299.5386716755316,20.164998044963287,399.9361313565446,25.13718500639076,499.94870060469077,30.45795207965281,1567.5158833276034,40.079412368618854,25.030391198160046,1012.9762337191612,25.04864208718597,19.45549956412417,12.801024186772365,999.9409444126532,12800.268214770374,1782094446.04
300.0462121896549,19.759267678094893,failed,failed,500.07939021579756,29.789843133059065,1567.544504336452,40.02937501921365,25.067359056269357,1013.0223989288963,25.023517951596755,19.502537680894402,12.798379884573304,1000.0255658644733,12798.70708621891,1782094446.14
299.7661330232884,20.229861757799203,failed,failed,499.94200328333625,29.603071878246496,1567.5767256092013,39.95563913926003,25.03928501203213,1013.0956857192725,24.96556077957558,19.406653082698327,12.798913277697151,999.971503785184,12798.548557114978,1782094446.23
299.68194574499347,19.928204610155834,399.91737697801824,24.67844718715288,500.0935078808251,30.47556486981878,1567.5273622788518,39.95070143383546,25.001094051341617,1012.9066712284938,24.94071905123105,failed,12.80368551218026,1000.0547490435009,12804.386501715338,1782094446.32
300.28203502847197,20.009622417094498,failed,failed,499.91555297194753,30.104940330168564,1567.57173023382,39.92264888843599,24.905292542664533,1012.9567718044885,24.93847507236885,19.545750379060564,failed,failed,failed,1782094446.42
300.08673996144705,20.051006305862625,failed,failed,499.9661953416924,30.012257524928085,1567.5614173323004,40.05368386208591,25.045094707735277,1013.0716815559609,24.99953152298655,19.401290434842416,failed,failed,failed,1782094446.51
300.40961888952904,19.77203688103285,400.01102780831013,25.190994536719145,499.9907301165238,30.47135830886203,1567.5712817643823,39.939136337721365,24.96523907674305,1012.9274179997187,25.03009028890449,19.58490752372692,failed,failed,failed,1782094446.6
300.41744955494187,19.83805488116001,399.9744895095412,24.709503831248746,500.0542554638622,30.27301522817553,1567.5227360948932,40.08473335062235,24.951759485737874,1013.0300407760832,25.003236314585248,19.48707605581506,12.801507134612953,999.9620274678249,12801.021028971394,1782094446.7
299.8730135773457,20.370973282665638,400.02642386756287,24.813946313342136,500.01184144241086,29.871269551994754,1567.4766746419934,40.06245152121874,25.069306933938794,failed,failed,19.596414932506825,failed,failed,failed,1782094446.79
300.40885603858004,19.973187274863452,400.079829954099,24.76942477526589,500.0730055434631,30.184655793151038,1567.461939194462,39.92675163866974,24.92371116963251,failed,failed,19.50041057538711,failed,failed,failed,1782094446.89
300.18449533075176,20.355567903254332,399.9465117087979,24.69674815145274,500.08578366337656,30.404453033836692,1567.494244250222,39.90039896539026,24.933907696072232,1012.9891041400248,25.04111467645564,failed,failed,failed,failed,1782094446.99
299.5444359603838,20.476366152575956,400.0267505742602,25.3599437146065,499.91364637418513,30.15517038096786,1567.545015232657,39.94450557508351,24.964343052261572,1013.046621064233,24.911638825281678,19.409158366470706,12.801575511816717,999.902009584579,12800.32108011427,1782094447.09
299.6668059853581,19.56122125128991,399.9961073376096,25.214936835487073,failed,failed,1567.488173157604,39.94508490439862,25.093379898939162,1012.9849969104861,24.96794392306704,19.554095716054533,12.804971176066228,1000.0350092832774,12805.41946892949,1782094447.19
