STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system_clock
300.27963697340317,19.558725011177074,400.02058550285807,25.1010521013517,499.9767880291582,29.71683098550418,1422.92943171383,40.08895458452114,24.981956551515157,1013.0248983373261,24.91145035941937,19.569839960541653,,,,1782276495.461097
299.78204597319274,19.57547514260773,400.0973965308305,24.73941382686321,,,1422.9090935864547,39.90939175648775,25.02431318691918,1012.9368106910249,24.998030323643636,19.433658208743267,,,,1782276495.96511
300.39863512671207,19.98490713547118,400.04037122376286,24.87059902753632,,,,,,1013.0306470562682,25.062549553823455,19.508158245930808,,,,1782276496.472354
299.5630308578861,19.852933065412856,400.0052463523316,25.48858434370647,500.0089039086877,30.184270215485192,,,,1012.9695938252679,24.90446924222367,19.559279585595217,,,,1782276496.9773262
300.46609092265356,19.68998903884692,400.07793617575356,25.35733865857324,500.0812313436779,30.33484486385804,,,,,,19.446465562354103,,,,1782276497.4832141
299.53786046400825,19.822673764243895,399.9731918164006,25.32520266135262,,,1422.818199248379,40.09113073767517,25.036538478817796,,,19.593910493592183,12.798428895382532,999.9979889338692,12798.403156895654,1782276497.990585
300.24042817183897,20.022029187172453,400.0368041845662,25.284649037902653,,,1422.8321343729633,39.99804379520533,24.934606123823464,1012.9684671249813,25.04600232499736,19.502412846559128,12.799152588213735,999.9538175395662,12798.561491855744,1782276498.497927
299.7067709161265,19.707066275799278,399.9543891756377,24.50084984312784,499.9563474052685,29.556893709553375,1422.8006362147294,39.92400074155919,24.924791556650792,1013.0222694097109,25.0837753176656,19.570475487645048,12.803054846061654,1000.0740178940989,12804.002501219393,1782276499.00543
300.00207427934504,19.781255779695005,399.9888232622078,24.551122100136453,499.9069320094814,29.951893651223966,1422.8373915224804,39.9511388549497,24.97851643520681,,,,12.803311422304633,1000.0344908411204,12803.753019284713,1782276499.5097659
300.10171847507144,20.219471608199203,399.99074155882437,24.709023130552048,500.0742998894769,29.63459202348751,1422.9618562555743,40.088438679292835,24.98740013412706,,,19.54181452193238,12.80292389389606,999.9320063417572,12802.053376264308,1782276500.016999
300.0585612643383,19.668294110588956,400.03584641301575,25.071233642254033,499.9506619694022,29.539538794161707,1422.8526443411913,39.97148102349352,25.013239914288064,1013.0925315595599,24.93788400153625,19.48958697955838,12.804814340769331,1000.0959666113747,12806.043175410898,1782276500.5198731
299.82131921062927,19.661233808661517,399.9506536773561,24.960410079948208,499.952366933725,30.47276036631304,1422.9354223570897,39.99520429632021,25.05612247011919,1012.904848706009,24.94667862022489,19.408752643304393,12.800990500677717,999.9108589947446,12799.849407516222,1782276501.027029
299.9269368579452,20.120184052216967,399.9301811651894,25.29089587676036,500.0205866929638,29.546236615515248,1422.931672509462,39.90715937769852,24.92370662203893,1013.0193856545118,25.02970524512802,19.54673883148829,12.80384930308903,1000.0214751819088,12804.124268081949,1782276501.534116
300.37827924441103,19.557442155719766,399.94017422903323,24.914074670498778,499.9329318535826,30.41462170615088,1422.7834826573655,40.05735941684532,25.028105025192527,1013.0815228090806,25.091422195247965,19.43702376939304,12.8013369044956,999.9053779824818,12800.125616170766,1782276502.039287
299.8729861115653,20.221884569661594,400.06020175768987,24.898911583707246,,,1422.843110506889,39.911830206541175,24.942130141089553,1013.0109669508968,25.05645890108048,19.59543019793948,12.802646510303063,1000.0290774104412,12803.018778110378,1782276502.546531
300.34190271563597,20.453519592709135,399.9925566389776,24.548496671978207,,,1422.7977587833698,40.096586948545614,24.949295615049696,1012.9255642938894,24.948256074807933,19.58566985340993,12.800058213763252,1000.0783501629206,12801.061100409694,1782276503.053812
299.69374831809387,19.715119227297105,399.991138390343,25.491965152517515,,,1422.7854485329053,39.909160046128385,25.04504967290081,1012.9611267263703,25.027474866566966,19.579084712398082,12.800628143827888,999.9453505336937,12799.928596331443,1782276503.557487
300.29858760533233,19.545847783855997,400.0290674092749,25.40991779807311,,,1422.7702536278814,40.0292153472005,24.974387884920997,1012.9998033289537,24.953545849219378,19.450526589780843,,,,1782276504.064704
