STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system clock
300.16651402201126,19.79169442591566,failed,failed,failed,failed,1649.0215853640814,39.9585239948898,24.940105063024188,1012.9696745754817,25.036346314975788,19.43902067358296,12.798483836490188,1000.0276166859073,12798.83728819839,1782094484.84
299.9430930042343,20.352653905398835,399.9580582715746,24.799601425926745,499.9019718436269,29.505863636497303,1649.0651289943266,40.09819698131176,24.96250655518958,failed,failed,19.50795992084811,12.796535445616941,999.9130215289226,12795.422422528794,1782094485.37
300.1483787828182,20.20398705837219,400.02608235178195,24.956395264294162,499.9574061191991,30.217407590810545,1648.9636013388729,39.97190320185226,24.90125055098824,failed,failed,19.410190627877476,12.802433425805052,999.9741482907825,12802.102461018852,1782094485.9
300.2421475096659,19.573060991941286,failed,failed,499.90539749934817,29.744876078826888,1649.0704333680815,39.93114571437053,25.08768710984491,1012.9616746517205,24.971248312961134,19.48716408382615,12.797345898510882,1000.0532682049499,12798.027590155018,1782094486.44
299.6464409024021,20.462737607012944,failed,failed,500.0115975685648,30.069214726486525,1648.9297365645841,40.058194840663795,24.949078851290018,1013.0623098612064,24.982576994338903,19.406872883379595,12.801331889038623,999.9150695162778,12800.244665728998,1782094486.98
300.44960589631387,19.62300197730056,failed,failed,499.9102127361493,29.800903455699842,1648.9918874509506,40.09025983960086,24.958372641438576,1012.951682320258,25.00339238564067,19.414332226026254,12.79751588902703,1000.0642125120038,12798.337649669673,1782094487.51
300.40848719119674,20.134028273550182,failed,failed,500.0304275540852,29.5378074150298,1648.8907853837222,40.04285084994902,24.92137943881907,1013.0699267436426,25.00516535641378,failed,12.800011863771925,999.9624310609511,12799.53098090639,1782094488.04
299.71343792558724,20.159995808188118,399.93391582814985,25.22580179527521,499.9747546369278,29.908854097232933,1648.9557237621366,40.04801791854424,25.06099232285904,1013.0439497239281,25.0202044860962,19.544304221966854,12.801700195596105,999.9678182946849,12801.288215052879,1782094488.58
299.66363804524104,19.77001439151339,399.98505035997533,25.40880145735695,500.0484372406342,30.211571301014946,1648.907280280084,40.05245262115387,24.94720459497616,1012.9849813362482,25.08265532982116,19.54609234717698,12.802136851927791,999.9898730063827,12802.007204769605,1782094489.12
300.01550513560545,19.650718920821337,400.05812661508287,24.631761096676644,499.93379962105206,29.918810157224218,1649.0206271935233,40.06427716757533,24.96321780197919,1013.0106052656803,24.952970846575433,19.48435236867022,12.796775457840344,1000.0700845872072,12797.67231456589,1782094489.67
300.01851146950395,19.596563136424667,399.92825106328286,24.60451555196647,499.96172433920395,30.059462133955677,1648.9866577256562,40.0848580184965,24.98671978130457,1013.0369769481899,25.014605319316626,19.57618599580523,failed,failed,failed,1782094490.21
299.8897458766663,20.06824639262605,400.03161456508883,24.959496303168045,failed,failed,1648.9712656985575,39.93147588374267,24.93192758826894,1013.0138094554143,25.089823892262178,19.424866663651326,failed,failed,failed,1782094490.75
300.4190221775958,20.02791152282038,399.9833913264855,24.660297337873054,failed,failed,1649.041302776779,39.94371666874177,25.06250684749339,1012.9918978595547,24.912320704145,19.5939554207657,failed,failed,failed,1782094491.3
