STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system_clock
300.34640562892184,19.577259871688703,,,499.90244116821424,29.539054950816585,1318.9047601574027,39.990426833451195,25.08536466248665,1013.0312871192773,24.973914659711753,19.422600291362972,,,,1782277253.9804559
300.42725474236886,19.504241933070023,,,500.02391115495783,30.221132060171428,1319.0290294957201,40.065515406374594,24.952643490284913,1012.9168613509752,25.027840291493433,19.56796302095226,,,,1782277254.293277
299.84182213695,19.888402897575563,399.93947506739875,25.057959977273814,500.00258184407284,30.030129653884433,1319.0097460400837,40.031928800200454,25.010367625656546,1013.0227586443893,24.920247757900054,19.568802131350697,,,,1782277254.6063712
300.2923348731366,19.668573934655733,400.0256916297744,24.589151541459465,499.96048337607783,29.901237048189994,1318.9259108772387,40.04630504590082,25.0126906614491,1012.930972529925,25.041742584053615,19.519649299353276,12.80227629819772,999.9562082015319,12801.715663494137,1782277254.921497
300.2544133614931,19.89541422701603,399.9903109919948,25.415564262117034,500.09730018529723,29.7033405035827,1318.9411930140932,39.93343602969347,24.911425965442593,1013.0820779734444,24.985533202350815,19.517098311687914,12.803897954037113,999.9837545320609,12803.689948723406,1782277255.240713
300.3255142826191,20.321428843087215,400.0206236051835,24.60895131985155,499.94517839847055,30.322977712039524,1319.0314815504885,40.062887068120816,25.092148878536605,1013.046807499819,25.085721837903662,19.53530421858262,12.802357996850827,1000.0440431689498,12802.921853267037,1782277255.55257
,,,,499.9818315988095,30.24814153093065,1318.868349858013,39.90489726588431,24.98517565182876,,,19.476018179011668,12.798110046055443,999.9442218767133,12797.396191495458,1782277255.87271
,,,,500.09289701544174,30.375286357102087,1318.9275491747562,39.97853555859349,25.003683966879354,,,19.481362326388687,12.800211726550401,999.977205629987,12799.919953788061,1782277256.190326
300.3646091735791,20.0256153457841,399.95474827020854,25.10087999288584,499.9373656057344,30.12646107789982,1318.8763966714362,40.03884352301715,24.928801855120117,1012.9550219117006,25.000555412283372,19.478281646386716,12.796971892508893,999.9291030867876,12796.064626703248,1782277256.499768
,,400.0724464264882,24.54507978314109,499.9858903163982,29.572234032885994,1318.9829418863387,40.05950692343629,24.98668505670245,1013.0901120737124,24.942430154655558,19.592080770148545,,,,1782277256.8210208
,,,,500.0784926799224,29.632339125012898,1318.9531355731112,39.91744078711875,25.0484023874408,1012.9253156887456,25.07092757203864,,,,,1782277257.1425579
299.6377578537276,19.534490238361293,,,,,,,,1013.0901171594044,24.959330776397284,19.559167308627682,,,,1782277257.4629152
299.77656496105055,20.115713039023966,400.0203486368837,24.701239024809542,,,,,,1013.0989409992516,25.039950063144598,19.555902560464144,12.80132955740607,1000.070934018118,12802.23760714883,1782277257.785884
299.86917972559587,19.710457288197052,400.0539421048502,25.165798331513525,500.08164748417346,29.947746885094954,,,,1012.964306830438,25.067912680430428,19.460517600148794,12.799466193483793,999.9484649039206,12798.806571763747,1782277258.113051
300.21706737574294,20.437107557890194,400.0883922179404,25.007467861755018,,,1318.9855726217434,40.09520483918028,25.0241523148444,1013.0279962344455,25.07276956438567,19.462975080172715,12.797341462063267,1000.0975181335724,12798.589434917336,1782277258.436886
300.28165656264594,20.46760442159243,399.924987475921,25.14977688850934,,,1318.8562779665424,40.07778143179845,24.949595337777254,1013.0444516578993,25.03546912004128,19.48928174354019,,,,1782277258.765126
300.26185715683494,19.58813476841511,400.01807592618434,24.58144738654958,,,1318.9686032592585,40.06774966610429,25.04509573774879,1012.9933973390002,25.00643224104869,19.47512026786483,,,,1782277259.092482
299.5469589661585,20.121440450906864,400.0514946895264,25.06231569149344,,,1318.9638192499294,39.92526665749156,24.9016042569139,1013.0233653578995,25.01554797449353,19.487852834233,,,,1782277259.417173
,,399.9147417598439,24.53261552835987,499.9763275375094,30.446012200742267,1318.907769610491,39.932129752206656,25.068020890179902,1013.0343182253082,24.958819043545738,19.583029224834995,12.7967628694312,999.9215889412386,12795.75946170589,1782277259.741502
,,400.0630975827568,24.822960897596058,499.96213318404386,30.00543984255424,1318.8997283795886,40.09027752558572,25.061161562534817,1013.0853280571548,25.02214418971395,19.592006140958347,12.799771055703035,1000.0297516891296,12800.151870512414,1782277260.051771
299.5800212447993,20.12013048730482,400.0226883915977,24.73461250412529,,,1318.922411883982,40.030060208247434,24.911113676524756,1013.0695659180093,24.98134089060823,19.581378123217913,12.800596035992157,1000.0584635267352,12801.344403980735,1782277260.3796349
300.17181519885946,19.64472938519137,,,,,1319.0379878920883,39.91276125268584,24.958689836669055,1013.0050256548498,24.984671597163523,19.508301308461817,12.796947943329048,999.9270206124917,12796.014029906168,1782277260.712024
299.5759820959658,20.05391466659301,,,500.0019277356587,29.981237727033232,1319.0390168599915,39.93449947612478,24.996895671278473,1013.0482686253774,24.93342390695583,19.495498553881703,12.797121574649966,1000.0513128582301,12797.778231535078,1782277261.044961
299.87905828232573,19.9088842515723,399.9429403904762,24.541917871715317,500.06137669055784,30.060541121435644,1319.0343455337,39.92650176337449,25.01859461349577,1012.9407258662073,25.06447827374684,19.444300261374746,,,,1782277261.3753579
300.21783109526035,20.046944830184376,399.9836695398188,24.755675093500315,499.9007083280944,30.114454641398837,1319.0393241125716,39.93096029354481,25.023555554409786,1013.0378779294782,25.051030256820102,19.583115944704375,,,,1782277261.69967
