STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system clock
failed,failed,400.04660553509825,24.55927701880852,500.0921293084812,30.042820797575327,1136.6736239726638,40.0882293681696,24.902553479225112,1013.0283266638991,25.098330648818266,19.492150124504533,12.799670482820364,2001.5852422114617,25619.631543582895,1782088013.0
300.1561760654635,20.238266790266522,400.0110201199511,24.61646174050704,499.9931094262642,29.516838112100185,1217.7305506532248,40.02893385933631,25.00743453045553,failed,failed,19.431772116763838,12.801584600713031,2001.5315564480957,25622.775550867125,1782088013.08
300.3352074382254,20.287268082106472,399.9066502023691,25.261095017749394,499.92782228915763,30.076180837399477,1381.3168712599395,39.98267266023532,25.067647533184918,failed,failed,19.528335718966744,12.803737135161304,999.9476367786875,12803.06669024007,1782088013.28
300.1602943766986,20.377566385640513,400.0185913299118,24.841345967620722,500.02026120545673,29.54529709211095,1381.29381162437,40.04677070727514,24.977979848625232,failed,failed,19.57974027173748,failed,failed,failed,1782088013.37
299.510231655072,20.352095100095717,399.9160764198204,25.41799512704531,failed,failed,1381.3185844400182,40.05935808049365,24.906502107429638,failed,failed,19.496261059198776,failed,failed,failed,1782088013.44
299.68917662275607,20.28721599063798,failed,failed,failed,failed,1381.3818956155492,39.906969190600584,24.93988943666253,1012.916219522058,24.90930152812857,19.493262569446717,failed,failed,failed,1782088013.53
300.18937677230593,19.790860908445588,failed,failed,500.06803001921304,30.28841100886807,1381.279216920506,39.98429499432341,24.928192930617257,1013.0032126215859,25.061669651661703,19.501072342045273,12.8004070779221,1000.000691313906,12800.415927021517,1782088013.61
300.3697618794931,19.94234539175613,399.96853931776275,24.845300631000033,failed,failed,1381.2965578642818,39.9764602094967,25.094941702568182,1012.9553326837533,24.940160490634433,19.597987327894085,12.803735497200812,999.9442341216202,12803.021485644267,1782088013.7
299.9224973022765,19.96348278605917,failed,failed,failed,failed,1381.3852571183625,39.92569901398458,24.94911179883318,1013.0582699511779,24.964371858790475,19.536281636699332,12.803901360249716,999.9321232007879,12803.032272407956,1782088013.79
300.39394609611935,19.918660767673877,failed,failed,499.9042177042141,30.25529019100364,1381.2949873064345,39.90101441188013,25.075958937798333,1013.0196774190443,24.97083867764785,19.511692662934017,12.804380017157783,1000.0699836632812,12805.276114577428,1782088013.88
299.8986138968452,20.10668010981704,failed,failed,500.06029614624043,30.030465377584306,1381.3266706863199,39.969560626438344,25.046282665970455,1012.9056426211647,24.983601404501904,19.47114534551405,12.798738623438393,999.9398953846201,12797.969360176083,1782088013.96
299.8178080690149,19.69684488265586,failed,failed,499.9296100293971,30.29389399629615,1381.382025048221,40.0678385521388,25.088271685102,1013.0642981067831,24.95441975291815,19.592547712980267,12.802655980072704,1000.0065764696368,12802.740176351026,1782088014.04
299.96130565974784,20.14430749851901,400.0739286251758,24.883695017151997,500.09883942172235,29.72208087228117,1381.3139175704468,39.92261585238839,25.094773072943756,1012.9147903039635,24.916997159851736,19.44671701407913,failed,failed,failed,1782088014.13
299.8974551962679,19.97548962106643,399.9700319311733,24.685848765831974,499.9945822916775,29.642920274144856,1381.2992072673892,40.00098232307358,25.007886152100284,1013.0072124606079,25.079109479601485,19.46313818809635,failed,failed,failed,1782088014.22
failed,failed,400.05379373882727,24.764738247516924,failed,failed,1381.2888618919953,40.04203534826221,24.93914072329631,1012.975480222504,24.982459976932812,failed,failed,failed,failed,1782088014.3
failed,failed,399.9626386925486,25.259265006640348,failed,failed,1381.261673060195,39.965669305738786,25.039233893863212,1013.0956334206364,25.08614199635155,19.515266217566207,12.795759970920294,1000.0513114839179,12796.416540352258,1782088014.39
299.92963281190623,20.22116969400764,399.9962191051798,24.579456536040826,500.0681506852438,29.701452278139346,1381.3232631306112,39.91830935947511,25.00996703317513,1013.0836573092812,24.94517312782617,19.451297480822387,12.803921406530334,999.9519484251216,12803.30615794213,1782088014.48
300.0036245686616,20.470261544957904,400.0887089987699,24.512909786662355,500.04435587710816,30.266032953585107,1381.189400301987,40.04729337594947,24.93740811723668,1013.0940612137443,24.9640055222666,19.413904668550842,12.79787776321473,1000.0334651598889,12798.306046240315,1782088014.56
300.1607261013405,19.640316401097117,399.9073325066165,25.372552205892898,499.9360504065329,29.977204031911075,1381.3288869310848,39.991788990831076,25.039804655397457,1013.0507694730894,24.94983018770918,19.473034170065073,failed,failed,failed,1782088014.65
299.72785915898214,20.10479398919046,400.02039039998795,24.972172858929778,499.97488363316324,30.024210481254762,1381.3432551751855,40.01640553899065,24.926641197055154,failed,failed,19.465085174872883,failed,failed,failed,1782088014.74
299.81900435012466,19.73375630548901,400.00465440654654,24.869052926909195,500.02006641384173,29.851930625887277,1381.3388787874042,39.979577732929634,24.963814484396533,failed,failed,19.407592818029798,failed,failed,failed,1782088014.83
300.3232000643104,20.38555859313423,399.9693994484039,24.545041804096307,500.0982218758509,29.969392419654458,1381.1869118380248,39.90331793424735,25.040547586691385,1013.0856619947066,24.910393209257087,19.535365348919335,12.802566273609841,1000.0598380011081,12803.332353584708,1782088014.93
300.37202902811305,19.9979914027529,399.92036361047263,25.222738538288226,499.917968445862,30.32634154985159,1381.3613773053003,39.90637132408183,24.961163794744024,1012.9014372661206,25.078619718639683,19.427629381760063,12.800974401530937,999.9705764056376,12800.597750852703,1782088015.03
300.07741743619033,19.981039044930863,399.92561280598153,25.47211297536396,499.9678689118323,29.928319516993895,1381.2190746153626,39.992307335043904,25.080116663246677,1012.9599501616681,24.947624092648088,19.567094727964975,12.797591273904986,999.9692466238628,12797.19770476689,1782088015.12
299.9395657626248,19.608502611240652,failed,failed,499.9028440079914,30.37188126234176,1381.2388225026625,40.094401148086035,25.020820035616648,1013.0451522048942,24.938846979482825,19.417026452363704,12.79640812236999,1000.0060054733078,12796.484970857404,1782088015.22
300.31628314469265,20.414691418622354,failed,failed,499.9878457702701,30.285706684988057,1381.1979963397484,40.076008482319224,25.084475498038568,1012.9278366508463,25.050344680743777,19.46526687666585,12.795443039639647,999.9835120869844,12795.232069487814,1782088015.32
300.0242304979548,19.99391980857329,399.97824784350036,24.605926839608745,500.0001496609524,30.403854384528806,1381.2834333805004,39.96239186059379,24.978102712583965,1012.929666014314,25.052540546929134,19.529662921862684,12.802914156368288,1000.0036705771013,12802.96115045182,1782088015.42
300.1273393523679,20.486061985704463,400.018446451547,25.41997355417873,500.0732714628916,30.07167946054499,1381.25256096108,39.98330700420556,24.944150104684123,1013.003076980271,25.093726281982747,failed,12.798926441332329,1000.0526878054584,12799.600788678747,1782088015.52
